Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , RAJA_WORKGROUP_CUDA , Kokkos_Lambda , Kokkos_Functor
Lcals_GEN_LIN_RECUR       , 1.198924 ,   1.198442 , 1.199374 ,  0.045470 ,     Not run ,  0.045410 ,             Not run ,      0.549369 ,        Not run
Lcals_HYDRO_1D            , 1.063284 ,   1.064212 , 1.065728 ,  0.056939 ,     Not run ,  0.056836 ,             Not run ,      0.678162 ,        Not run
Lcals_HYDRO_2D            , 2.798509 ,   2.797828 , 2.819811 ,  0.044523 ,     Not run ,  0.048399 ,             Not run ,      0.076522 ,        Not run
Lcals_INT_PREDICT         , 1.084604 ,   1.092071 , 1.092412 ,  0.057655 ,     Not run ,  0.058625 ,             Not run ,      0.251480 ,        Not run
Lcals_PLANCKIAN           , 1.241485 ,   1.241369 , 1.246608 ,  0.002280 ,     Not run ,  0.002211 ,             Not run ,      0.025867 ,        Not run
Lcals_TRIDIAG_ELIM        , 0.696708 ,   0.696010 , 0.696436 ,  0.033401 ,     Not run ,  0.033784 ,             Not run ,      0.289206 ,        Not run
Stream_ADD                , 0.686273 ,   0.686942 , 0.687485 ,  0.032486 ,    0.032538 ,  0.032544 ,             Not run ,      0.081620 ,        Not run
Stream_COPY               , 1.205937 ,   1.207399 , 0.934308 ,  0.042081 ,    0.042085 ,  0.042136 ,             Not run ,      0.132851 ,        Not run
Stream_DOT                , 3.294313 ,   3.292096 , 3.294316 ,  0.103871 ,     Not run ,  0.083579 ,             Not run ,      0.182978 ,        Not run
Stream_MUL                , 0.951510 ,   0.969866 , 0.973915 ,  0.042108 ,    0.042159 ,  0.042233 ,             Not run ,      0.133001 ,        Not run
Stream_TRIAD              , 0.639265 ,   0.639129 , 0.640768 ,  0.032654 ,    0.032656 ,  0.032642 ,             Not run ,      0.082190 ,        Not run
