Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_CUDA , Lambda_CUDA , RAJA_CUDA , RAJA_WORKGROUP_CUDA , Kokkos_Lambda , Kokkos_Functor
Lcals_FIRST_DIFF          , 0.847762 ,   0.848899 , 0.847984 ,  0.071891 ,     Not run ,  0.072052 ,             Not run ,      0.841636 ,        Not run
Lcals_FIRST_MIN           , 0.075791 ,   0.089055 , 0.096035 ,  0.006173 ,     Not run ,  0.003509 ,             Not run ,      0.009586 ,        Not run
Lcals_FIRST_SUM           , 0.844666 ,   0.844389 , 0.848879 ,  0.079837 ,     Not run ,  0.079550 ,             Not run ,      0.835438 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.214144 ,   1.213679 , 1.214018 ,  0.050426 ,     Not run ,  0.050646 ,             Not run ,      0.541713 ,        Not run
Lcals_HYDRO_1D            , 1.063544 ,   1.064841 , 1.066006 ,  0.057043 ,     Not run ,  0.057076 ,             Not run ,      0.669361 ,        Not run
Lcals_HYDRO_2D            , 2.820042 ,   2.819666 , 2.842815 ,  0.044890 ,     Not run ,  0.049179 ,             Not run ,      0.076531 ,        Not run
Lcals_INT_PREDICT         , 1.094355 ,   1.110548 , 1.111253 ,  0.058860 ,     Not run ,  0.060144 ,             Not run ,      0.251128 ,        Not run
Lcals_PLANCKIAN           , 1.232824 ,   1.232747 , 1.232835 ,  0.002388 ,     Not run ,  0.002338 ,             Not run ,      0.026049 ,        Not run
Lcals_TRIDIAG_ELIM        , 0.696585 ,   0.696118 , 0.696493 ,  0.030707 ,     Not run ,  0.031974 ,             Not run ,      0.285979 ,        Not run
Stream_ADD                , 0.686605 ,   0.687892 , 0.687811 ,  0.032481 ,    0.032579 ,  0.032538 ,             Not run ,      0.081468 ,        Not run
Stream_COPY               , 1.208014 ,   1.213623 , 0.977726 ,  0.042145 ,    0.042110 ,  0.042151 ,             Not run ,      0.132106 ,        Not run
Stream_DOT                , 3.292907 ,   3.291652 , 3.293857 ,  0.103913 ,     Not run ,  0.080544 ,             Not run ,      0.180192 ,        Not run
Stream_MUL                , 0.967086 ,   0.974239 , 0.976624 ,  0.042150 ,    0.042228 ,  0.042287 ,             Not run ,      0.132674 ,        Not run
Stream_TRIAD              , 0.656731 ,   0.656913 , 0.657206 ,  0.032766 ,    0.032729 ,  0.032756 ,             Not run ,      0.081659 ,        Not run
